,,,model,task,pe_technique,correct,total,accuracy,created_at,mean_length,median_length,std_length,min_length,max_length,mean_time_taken,median_time_taken,std_time_taken,min_time_taken,max_time_taken,total_time_taken
gpt-4-turbo,math-count-prob,zero-shot,gpt-4-turbo,math-count-prob,zero-shot,246,474,51.89873417721519,2024-05-03-10-47-51,1214.7995780590718,1165,511.11282156792936,25,3235,14.998029059921057,11.658753999974579,16.022426249478777,3.161364800296724,126.90888349991292,7109.065774402581
gpt-4-turbo,math-count-prob,null-shot-cot,gpt-4-turbo,math-count-prob,null-shot-cot,247,474,52.109704641350206,2024-05-03-16-49-43,1329.0105485232068,1280,521.4143030414056,25,3482,18.726958672359846,14.171730399597436,18.50018797845947,1.9530310002155602,126.83455580007285,8876.578410698567
gpt-4-turbo,math-count-prob,zero-shot-cot,gpt-4-turbo,math-count-prob,zero-shot-cot,248,474,52.320675105485236,2024-05-03-14-42-02,1358.1898734177216,1279,538.7781709893072,323,3356,16.11942718819055,12.96539149992168,13.845520768982503,3.042525799944997,120.48008600017056,7640.60848720232
gpt-4-turbo,math-count-prob,null-shot,gpt-4-turbo,math-count-prob,null-shot,249,474,52.53164556962025,2024-05-03-12-46-40,1325.0611814345991,1232,555.6362628504237,25,3380,14.558771574907084,11.970134700182825,11.903947503835628,2.7464076997712255,126.89376629982144,6900.8577265059575
gpt-4-turbo,math-pre-calc,zero-shot,gpt-4-turbo,math-pre-calc,zero-shot,182,546,33.33333333333333,2024-05-06-05-35-35,1441.9432234432234,1409,705.0228365614304,25,3489,26.868926262450593,16.61482929997146,30.101850675176475,1.3102057999931276,127.00224970001727,14670.433739298023
gpt-4-turbo,math-pre-calc,null-shot-cot,gpt-4-turbo,math-pre-calc,null-shot-cot,160,546,29.304029304029307,2024-05-06-20-23-49,1020.0494505494505,1154,694.3463704593167,25,2651,54.887644991572884,26.58073789998889,47.08966648924702,3.0725401998497546,127.07327360007912,29968.654165398795
gpt-4-turbo,math-pre-calc,zero-shot-cot,gpt-4-turbo,math-pre-calc,zero-shot-cot,161,546,29.48717948717949,2024-05-06-14-00-49,1275.6868131868132,1341,731.0332687431245,25,3039,42.04753215054661,21.108181699644774,42.53609399900207,3.5950729004107416,126.969158699736,22957.952554198448
gpt-4-turbo,math-pre-calc,null-shot,gpt-4-turbo,math-pre-calc,null-shot,161,546,29.48717948717949,2024-05-06-09-40-28,1540.595238095238,1529,714.2963077663773,25,3353,28.569106070882547,18.622745900414884,29.99627252135068,2.8197528002783656,127.10085920011625,15598.731914701872
gpt-3.5-turbo,math-number,zero-shot,gpt-3.5-turbo,math-number,zero-shot,129,540,23.88888888888889,2024-05-02-18-34-21,154.08333333333334,16,281.5252809185993,9,3134,1.2354382438981837,0.5776374000124633,2.1027333234776107,0.3100665002129972,32.332433300092816,667.1366517050192
gpt-3.5-turbo,math-number,null-shot-cot,gpt-3.5-turbo,math-number,null-shot-cot,204,540,37.77777777777778,2024-05-02-19-53-56,711.5425925925925,657,470.02515303137477,9,5698,4.794585092976275,3.214472200255841,9.941235568060582,0.32877130014821887,126.37844480015337,2589.0759502071887
gpt-3.5-turbo,math-number,null-shot-v1,gpt-3.5-turbo,math-number,null-shot-v1,187,540,34.629629629629626,2024-05-04-23-25-36,484.3388888888889,450,300.9105963673808,24,2263,3.4557326857397266,2.021153200417757,9.620096423682433,0.404290699865669,126.05108319967985,1866.0956502994522
gpt-3.5-turbo,math-number,null-shot-after,gpt-3.5-turbo,math-number,null-shot-after,146,540,27.037037037037038,2024-05-04-23-02-57,288.8777777777778,135,360.3307275405142,9,2889,2.418488693339923,0.8498131996020675,9.155564600676223,0.30941349966451526,125.91009740019217,1305.9838944035582
gpt-3.5-turbo,math-number,null-shot-v2,gpt-3.5-turbo,math-number,null-shot-v2,150,540,27.77777777777778,2024-05-04-23-57-02,203.15740740740742,106,251.05922873700388,9,1932,1.7008938061099292,0.7827861001715064,7.70156296183637,0.3123631002381444,126.74531979998574,918.4826552993618
gpt-3.5-turbo,math-number,zero-shot-cot,gpt-3.5-turbo,math-number,zero-shot-cot,194,540,35.92592592592593,2024-05-02-19-17-05,652.5722222222222,583,430.3360017632505,25,6716,4.057263720373588,2.830240100156516,8.388534629829135,0.7059996998868883,126.64242579974234,2190.922409001738
gpt-3.5-turbo,math-number,null-shot,gpt-3.5-turbo,math-number,null-shot,192,540,35.55555555555556,2024-05-02-18-46-27,498.2537037037037,457,330.2454200837349,9,2357,3.352163645749291,2.26497139967978,6.932528451492958,0.34642970003187656,126.3658892000094,1810.168368704617
gpt-3.5-turbo,math-number,null-shot-v3,gpt-3.5-turbo,math-number,null-shot-v3,187,540,34.629629629629626,2024-05-05-00-12-58,360.2925925925926,293,333.7928659401481,9,1777,2.0393994825961137,1.4618386002257466,4.831955104341835,0.3122866000048816,105.09205080009997,1101.2757206019014
gpt-3.5-turbo,math-algebra,zero-shot,gpt-3.5-turbo,math-algebra,zero-shot,462,1187,38.921651221566975,2024-05-02-11-00-36,221.42375737152486,69,310.3770431072317,5,3486,1.8173703213117187,0.7372910999692976,5.2318739566338675,0.3029100997373462,104.93243109993637,2157.2185713970102
gpt-3.5-turbo,math-algebra,null-shot-cot,gpt-3.5-turbo,math-algebra,null-shot-cot,683,1187,57.54001684919966,2024-05-02-13-52-55,638.3622577927548,576,361.49528951004584,9,3668,3.7876864455710146,3.2120981998741627,2.9537257070059124,0.3753676996566355,42.833202600013465,4495.983810892794
gpt-3.5-turbo,math-algebra,null-shot-v1,gpt-3.5-turbo,math-algebra,null-shot-v1,646,1187,54.422914911541696,2024-05-04-18-34-57,527.6377422072452,484,292.7846122556174,10,1873,2.704586900839317,2.151573299895972,3.539309389681585,0.34695239970460534,66.96980160009116,3210.344651296269
gpt-3.5-turbo,math-algebra,null-shot-after,gpt-3.5-turbo,math-algebra,null-shot-after,555,1187,46.75652906486942,2024-05-04-17-54-45,389.13058129738835,362,348.32601820995853,8,2225,1.961153494787309,1.6856577000580728,1.7686807859417586,0.29418359976261854,34.86052450025454,2327.889198312536
gpt-3.5-turbo,math-algebra,null-shot-v2,gpt-3.5-turbo,math-algebra,null-shot-v2,539,1187,45.40859309182814,2024-05-04-19-29-13,301.1347935973041,192,292.1575846734851,5,1622,1.7756294379094748,1.1215909998863935,4.532571538390842,0.29427529964596033,126.2587733999826,2107.6721427985467
gpt-3.5-turbo,math-algebra,zero-shot-cot,gpt-3.5-turbo,math-algebra,zero-shot-cot,686,1187,57.7927548441449,2024-05-02-12-42-19,612.2299915754002,559,326.3745686581707,32,3031,3.5321829303257206,2.964263599831611,3.250550807327974,0.5572155998088419,83.50141149992123,4192.70113829663
gpt-3.5-turbo,math-algebra,null-shot,gpt-3.5-turbo,math-algebra,null-shot,658,1187,55.43386689132266,2024-05-02-11-38-17,525.7346251053075,490,301.96272220218543,10,3128,3.1962223605797315,2.721016200259328,2.955927835953708,0.33190290024504066,66.24626460019499,3793.9159420081414
gpt-3.5-turbo,math-algebra,null-shot-v3,gpt-3.5-turbo,math-algebra,null-shot-v3,617,1187,51.979780960404376,2024-05-04-20-05-40,407.5838247683235,373,341.23170821849436,9,2798,2.018442948284483,1.706432499922812,1.9845900006336816,0.29267709981650114,36.66067280014977,2395.891779613681
gpt-3.5-turbo,anli,zero-shot,gpt-3.5-turbo,anli,zero-shot,581,1200,48.41666666666667,2024-01-03-13-18-26,61.9,14,102.90493995269019,10,554,2.8071441310240575,1.620099499821663,5.465271301502387,0.29396430030465126,63.28735540062189,3368.572957228869
gpt-3.5-turbo,anli,null-shot-cot,gpt-3.5-turbo,anli,null-shot-cot,269,1200,22.416666666666664,2024-01-03-13-18-29,290.2058333333333,296,109.39309149106356,10,716,2.2170457363687457,1.4305003993213177,4.029726417449219,0.30954309925436974,63.44488110020757,2660.4548836424947
gpt-3.5-turbo,anli,null-shot-v1,gpt-3.5-turbo,anli,null-shot-v1,544,1200,45.33333333333333,2024-01-03-13-17-05,275.3925,273,115.40800135641939,10,785,1.4998562765832564,1.4102924999897368,1.0351895925677221,0.32087950001005083,31.911712300032377,1799.8275318999076
gpt-3.5-turbo,anli,null-shot-after,gpt-3.5-turbo,anli,null-shot-after,311,1200,25.916666666666664,2024-01-03-13-17-04,282.96,287,102.93804803537579,10,755,1.7516676236662898,1.6123536999803036,1.4705190309011902,0.3211371999932453,34.85415759996977,2102.0011483995477
gpt-3.5-turbo,anli,null-shot-v2,gpt-3.5-turbo,anli,null-shot-v2,584,1200,48.66666666666667,2024-01-03-13-17-06,18.054166666666667,13,27.803559112199263,10,342,0.7575933896669691,0.6499976000050083,0.44540984980171383,0.2973226999747567,3.9097723999875598,909.1120676003629
gpt-3.5-turbo,anli,zero-shot-cot,gpt-3.5-turbo,anli,zero-shot-cot,507,1200,42.25,2024-01-03-13-18-28,403.80833333333334,379,125.71467667124459,119,1025,3.35432179373689,1.5758812986314297,6.800281142361251,0.47301170229911804,64.21303159743547,4025.186152484268
gpt-3.5-turbo,anli,null-shot,gpt-3.5-turbo,anli,null-shot,560,1200,46.666666666666664,2024-01-03-13-18-27,230.49333333333334,251,120.53396460011676,10,585,3.1913273754063995,1.999184001237154,5.487330350448664,0.31658409908413887,63.899018701165915,3829.5928504876792
gpt-3.5-turbo,anli,null-shot-v3,gpt-3.5-turbo,anli,null-shot-v3,569,1200,47.41666666666667,2024-01-03-13-17-06,14.5975,16,1.6311020047808082,10,16,0.6600234180827587,0.5058262000093237,0.36596996292020145,0.3044588000047952,2.9160476000397466,792.0281016993104
gpt-3.5-turbo,triviaqa,zero-shot,gpt-3.5-turbo,triviaqa,zero-shot,810,1000,81.0,2024-01-03-13-19-00,74.739,67,55.08830074525802,1,440,0.7090925337783992,0.6640871986746788,0.27464155947720703,0.27557479962706566,2.7492041997611523,709.0925337783992
gpt-3.5-turbo,triviaqa,null-shot-cot,gpt-3.5-turbo,triviaqa,null-shot-cot,809,1000,80.9,2024-01-03-13-19-02,566.408,552,280.3929555748505,4,1964,1.9035378806143999,1.8596099987626076,0.7244881816478502,0.3926629014313221,5.449807997792959,1903.5378806144
gpt-3.5-turbo,triviaqa,null-shot-v1,gpt-3.5-turbo,triviaqa,null-shot-v1,815,1000,81.5,2024-01-03-13-17-37,208.672,199,117.83262882580529,4,1050,1.234738045800361,1.119806399976369,1.098485866563314,0.32416139997076243,31.961420900013763,1234.7380458003609
gpt-3.5-turbo,triviaqa,null-shot-after,gpt-3.5-turbo,triviaqa,null-shot-after,785,1000,78.5,2024-01-03-13-17-36,350.979,284,284.877258760681,4,1990,1.6821280473007354,1.4521816999767907,1.3102163540671592,0.40219940000679344,31.42877880000742,1682.1280473007355
gpt-3.5-turbo,triviaqa,null-shot-v2,gpt-3.5-turbo,triviaqa,null-shot-v2,807,1000,80.7,2024-01-03-13-17-38,54.213,52,42.741661537661344,2,328,0.9128930140004377,0.6894693999784067,1.1323810351713668,0.2781688999966718,32.60104749997845,912.8930140004377
gpt-3.5-turbo,triviaqa,zero-shot-cot,gpt-3.5-turbo,triviaqa,zero-shot-cot,803,1000,80.30000000000001,2024-01-03-13-19-02,173.2,120,139.90571825340064,8,1035,0.9238189409561455,0.826869297772646,0.4050261663080683,0.3637466989457607,3.3508862033486366,923.8189409561455
gpt-3.5-turbo,triviaqa,null-shot,gpt-3.5-turbo,triviaqa,null-shot,820,1000,82.0,2024-01-03-13-19-01,224.622,210,127.54169167766278,4,890,1.079415976896882,1.008169200271368,0.42542218920989294,0.3364114984869957,3.3926666006445885,1079.415976896882
gpt-3.5-turbo,triviaqa,null-shot-v3,gpt-3.5-turbo,triviaqa,null-shot-v3,808,1000,80.80000000000001,2024-01-03-13-17-39,73.466,68,43.56426108635382,3,529,1.0856317944011535,0.8446851999615319,1.1490328713593816,0.29177810001419857,31.549721999967005,1085.6317944011535
gpt-3.5-turbo,halueval-summarization,zero-shot,gpt-3.5-turbo,halueval-summarization,zero-shot,3535,10000,35.35,2024-04-02-20-32-39,191.0816,166,156.6074881397443,2,772,0.9838968856694992,0.907947100000456,0.5563550595455934,0.30803269997704774,9.572207999997772,9838.968856694992
gpt-3.5-turbo,halueval-summarization,null-shot,gpt-3.5-turbo,halueval-summarization,null-shot,3460,10000,34.599999999999994,2024-04-02-23-29-54,203.9717,209,176.90233661291424,2,1173,1.0290680535998544,0.9719611000036821,0.5929466324257323,0.3089575000340119,7.1746012000367045,10290.680535998545
gpt-3.5-turbo,race-m,zero-shot,gpt-3.5-turbo,race-m,zero-shot,1226,1436,85.37604456824512,2024-01-03-13-18-48,38.8558495821727,25,57.59482408209097,4,574,0.5857183883786409,0.5327651016414165,0.23160637771709405,0.29957230016589165,2.3519318997859955,841.0916057117283
gpt-3.5-turbo,race-m,null-shot-cot,gpt-3.5-turbo,race-m,null-shot-cot,1157,1436,80.57103064066852,2024-01-03-13-18-52,209.8551532033426,195,164.81590952736641,6,951,0.9569461380668545,0.9002428017556667,0.9410011662031008,0.3090358003973961,32.988438099622726,1374.174654264003
gpt-3.5-turbo,race-m,null-shot-v1,gpt-3.5-turbo,race-m,null-shot-v1,1200,1436,83.56545961002786,2024-01-03-13-17-24,68.2883008356546,31,92.27906930573032,4,629,1.4807284174100377,1.1165036000311375,1.6451728224568225,0.3367549000540748,33.16050220001489,2126.326007400814
gpt-3.5-turbo,race-m,null-shot-after,gpt-3.5-turbo,race-m,null-shot-after,1167,1436,81.2674094707521,2024-01-03-13-17-23,156.96378830083566,97,152.69696654229838,4,791,1.8108161417828208,1.5745811999659054,1.4769212530391134,0.34233049995964393,31.928525099996477,2600.3319796001306
gpt-3.5-turbo,race-m,null-shot-v2,gpt-3.5-turbo,race-m,null-shot-v2,1212,1436,84.40111420612814,2024-01-03-13-17-25,28.311977715877436,24,19.42126153754718,4,197,1.3487627896243783,0.9662031000480056,1.8944996127950968,0.32727629999862984,33.44016180001199,1936.8233659006073
gpt-3.5-turbo,race-m,zero-shot-cot,gpt-3.5-turbo,race-m,zero-shot-cot,1197,1436,83.35654596100278,2024-01-03-13-18-51,343.14275766016715,284,221.13498967654962,10,1623,1.3622138044903247,1.188732098788023,1.014001035611241,0.40457290038466454,31.840040396898985,1956.1390232481062
gpt-3.5-turbo,race-m,null-shot,gpt-3.5-turbo,race-m,null-shot,1204,1436,83.84401114206128,2024-01-03-13-18-50,63.749303621169915,30,90.96195043583694,4,555,0.6261349812066986,0.5550887994468212,0.2666243863531235,0.29976990073919296,2.487881600856781,899.1298330128193
gpt-3.5-turbo,race-m,null-shot-v3,gpt-3.5-turbo,race-m,null-shot-v3,1208,1436,84.12256267409471,2024-01-03-13-17-26,28.374651810584957,24,18.662678510022577,4,177,1.5785463974247869,1.0645392999867909,1.9464096127233579,0.3203122999984771,31.467028099985328,2266.792626701994
gpt-3.5-turbo,strategyqa,zero-shot,gpt-3.5-turbo,strategyqa,zero-shot,1466,2290,64.0174672489083,2024-01-03-13-18-53,26.438864628820962,8,63.021684564509705,7,598,2.444585083268876,0.9854582995176315,6.0522456058668075,0.2915314994752407,65.09580450132489,5598.099840685725
gpt-3.5-turbo,strategyqa,null-shot-cot,gpt-3.5-turbo,strategyqa,null-shot-cot,1314,2290,57.37991266375546,2024-01-03-13-18-58,437.5480349344978,393,223.4776809740036,45,1755,4.708866989204261,1.9904571995139122,9.36828196887216,0.5334031991660595,99.56001120060682,10783.305405277759
gpt-3.5-turbo,strategyqa,null-shot-v1,gpt-3.5-turbo,strategyqa,null-shot-v1,1506,2290,65.76419213973799,2024-01-03-13-17-29,265.21484716157204,258,102.56468891752934,63,798,3.1629155260262913,2.157949699962046,4.153537738030746,0.5372326000360772,79.14832219999516,7243.076554600208
gpt-3.5-turbo,strategyqa,null-shot-after,gpt-3.5-turbo,strategyqa,null-shot-after,1375,2290,60.043668122270745,2024-01-03-13-17-27,337.5991266375546,313,158.481745809086,46,1405,2.585622731790655,2.2439670999883674,2.4342545301133556,0.4528679000213742,36.53582200000528,5921.0760558006
gpt-3.5-turbo,strategyqa,null-shot-v2,gpt-3.5-turbo,strategyqa,null-shot-v2,1533,2290,66.94323144104803,2024-01-03-13-17-32,8.565938864628821,8,12.995137539263874,7,296,1.8215313965937898,1.1695203999988735,2.9090059004803197,0.3013022000086494,35.34886020002887,4171.3068981997785
gpt-3.5-turbo,strategyqa,zero-shot-cot,gpt-3.5-turbo,strategyqa,zero-shot-cot,1514,2290,66.11353711790393,2024-01-03-13-18-56,380.83842794759823,340,197.2166434714817,8,1244,4.218952282690585,1.9664358012378216,8.777931602321779,0.30517230182886124,97.29304850101471,9661.40072736144
gpt-3.5-turbo,strategyqa,null-shot,gpt-3.5-turbo,strategyqa,null-shot,1512,2290,66.02620087336246,2024-01-03-13-18-54,268.94366812227076,258,102.72189047642874,66,751,2.72425345224064,1.3901377022266388,5.8750576730022015,0.42940960079431534,65.54838639870286,6238.540405631065
gpt-3.5-turbo,strategyqa,null-shot-v3,gpt-3.5-turbo,strategyqa,null-shot-v3,1484,2290,64.80349344978166,2024-01-03-13-17-34,7.758078602620087,8,2.1843004281996494,7,110,1.217046115502403,0.8863999000168405,1.8599070262948973,0.30063989997142926,38.974328999989666,2787.035604500503
gpt-3.5-turbo,winogrande,zero-shot,gpt-3.5-turbo,winogrande,zero-shot,760,1267,59.98421468034728,2024-01-03-13-19-04,9.022888713496448,9,4.480276536462872,3,112,5.704094726180668,1.6782638989388943,12.308362543048874,0.3014704994857311,98.04492339864373,7227.088018070906
gpt-3.5-turbo,winogrande,null-shot-cot,gpt-3.5-turbo,winogrande,null-shot-cot,577,1267,45.54064719810576,2024-01-03-13-19-07,284.991318074191,257,184.71093247282175,4,1312,3.129804940428217,1.9167118035256863,5.253298293561552,0.3242284990847111,37.51467730104923,3965.4628595225513
gpt-3.5-turbo,winogrande,null-shot-v1,gpt-3.5-turbo,winogrande,null-shot-v1,730,1267,57.616416732438836,2024-01-03-13-17-40,174.22651933701658,158,91.37848119947192,5,662,1.3603657391479576,1.0246624000137672,2.921925519548017,0.2924794999998994,32.20331349998014,1723.5833915004623
gpt-3.5-turbo,winogrande,null-shot-after,gpt-3.5-turbo,winogrande,null-shot-after,235,1267,18.547750591949487,2024-01-03-13-17-40,164.71902131018152,125,122.73154581231107,4,975,1.1423880916328908,0.9431920000351965,1.9811581846462707,0.3070698999799788,31.842346500023268,1447.4057120988728
gpt-3.5-turbo,winogrande,null-shot-v2,gpt-3.5-turbo,winogrande,null-shot-v2,774,1267,61.089187056037886,2024-01-03-13-17-41,8.936858721389108,9,2.024894142577181,3,29,0.7995250821612969,0.5942558000097051,0.9856786079708673,0.29643899999791756,31.216123100020923,1012.9982790983631
gpt-3.5-turbo,winogrande,zero-shot-cot,gpt-3.5-turbo,winogrande,zero-shot-cot,648,1267,51.14443567482242,2024-01-03-13-19-06,250.8184688239937,232,127.05686801356137,5,952,3.9884570190049384,1.7434725016355515,7.893356084049306,0.40638430044054985,66.67801659926772,5053.375043079257
gpt-3.5-turbo,winogrande,null-shot,gpt-3.5-turbo,winogrande,null-shot,746,1267,58.879242304656664,2024-01-03-13-19-05,160.20126282557223,159,110.38043447147534,6,522,4.029774692080085,1.6423712000250816,8.022680894598723,0.30483710020780563,68.66315940022469,5105.724534865469
gpt-3.5-turbo,winogrande,null-shot-v3,gpt-3.5-turbo,winogrande,null-shot-v3,693,1267,54.69613259668509,2024-01-03-13-17-43,9.92186266771902,9,9.778577184208197,3,157,0.7535894561161386,0.6119926000246778,0.45229612936131114,0.27441060001729056,3.5973068000166677,954.7978408991476
